2.100000,4.895837,0.756722,53.397661,49.408198,56.322811,57.504165,88.489531,30.268076,89.542038,19.252155,90.321997,12.195996,68.722558,38.383388,62.649470,13.088474,71.026587,32.105726,55.035492,43.428531,5.596601,77.861462,68.539862,7.818039,74.629457,59.306502,18.276015,40.086875,14.244441,91.362686,59.546572,19.781740,29.408011,45.006724,47.362312,79.175447,47.170429,76.507970,67.635658,94.862245,37.125460,78.294846,48.716786,43.157163,90.696646,53.080148,34.228512,92.026614,9.452550,76.123053,38.567912,30.297203,24.678530,2.685693,78.056904,88.988646,59.576061,46.322630,19.577922,59.432226,0.195339,16.251977,83.078017,74.437011,82.343184,42.028428,63.774545,52.063751,41.909995,75.120059,2.841258,31.641772,94.356376,61.018363,20.718060,31.443951,42.064738,92.344129,29.363887,3.951654,86.890049,61.222005,2.019455,6.647874,66.853286,89.433647,79.770141,53.270919,26.222763,26.040147,86.662699,50.985127,6.619924,93.909108,15.533288,65.842085,73.032214,39.961480,24.362693,74.979207,6.339561,4.853481,92.052735,61.365828,2.380418,27.251987,13.213173,94.766396,42.030969,26.213533,86.932862,76.912044,99.348446,42.829933,30.698444,76.981187,90.223956,18.442092,59.788525,44.847240,46.307243,26.717155,10.103104,91.143401,88.961925,9.927670,10.163686,94.342167,69.614381,74.298620,48.773002,54.977807,13.500102,76.077194,12.322849,9.599280,89.344192,24.514955,23.432274,87.988258,4.170608,92.999952,11.871593,58.197317,4.020096,35.459716,1.824338,93.309186,24.908636,78.631180,81.086281,72.842562,86.964017,58.198228,3.912892,0.819185,13.042792,28.108911,15.467891,26.777099,69.488082,42.691457,73.691197,75.175923,56.428059,87.852174,69.384571,75.995115,1.854345,40.616296,2.268158,62.689497,53.246417,29.964122,12.723442,64.104046,17.693400,17.795709,14.428323,8.585770,37.484183,34.738761,84.427222,97.251833,69.137559,58.981368,15.568251,7.266875,17.794402,26.838521,10.635084,78.205037,11.213480,81.377875,80.005505,63.239691,41.029265,81.550341,39.310046,72.428579,76.467765,84.142897,10.939355,59.385805,3.653917,70.234556,22.488318,32.155544,30.067800,16.709910,94.303309,2.548735,46.546240,99.682556,60.834707,54.903136,29.546848,57.857926,11.676020,7.269601,13.191234,81.244188,3.245041,70.034761,84.034872,87.110448,68.396778,9.618716,21.852677,59.019692,58.378991,75.142324,81.159137,63.027790,13.945049,86.015233,76.189866,35.393881,54.077088,26.025906,89.654827,11.603441,29.860705,29.279535,59.847713,41.075943,44.045418,77.089118,38.992757,97.244712,70.914301,95.337408,86.386755,17.342926,29.691752,19.760520,71.854873,46.363987,37.153332,83.664177,20.140295,22.527192,6.292823,44.626144,94.657247,93.509030,64.160370,29.833178,73.372789,96.435961,38.692575,44.734631,3.492127,18.227725,83.467327,34.141103,63.771272,89.793324,75.788597,46.270444,24.253193,70.673769,44.300021,99.449052,48.405334,5.375401,15.871703,8.114544,98.098071,8.624815,14.976090,92.594596,78.578501,83.730049,38.540519,59.067063,62.291516,99.987313,23.055769,57.062048,92.725568,29.777115,98.196695,83.444577,7.489263,93.226994,25.905684,0.892601,31.572851,86.165853,87.693878,47.526265,46.693953,21.698426,29.370586,77.299596,88.587162,26.953164,48.550435,73.091805,7.183712,64.885414,91.389427,44.091482,4.232981,90.333969,10.383186,16.625851,82.771962,52.360423,78.187178,40.946669,2.265657,40.626812,98.231823,1.029485,52.255209,19.150609,55.620678,60.676506,88.316008,24.762662,58.657205,56.732027,83.659995,57.847718,8.420772,22.242632,70.518133,80.759806,1.602566,84.368112,44.076446,70.483759,99.988114,53.018097,47.800417,22.224662,49.788626,51.677611,73.558777,92.501880,89.692928,83.793013,49.377887,83.019810,36.056161,40.156980,54.184999,13.633590,35.248745,33.323618,86.641017,43.462570,90.211531,21.847272,68.809099,23.788193,1.299717,29.094236,31.018292,65.177810,72.781294,45.413350,68.699127,77.138382,7.743039,43.230822,63.977933,9.910382,24.661406,17.677227,69.803939,95.190018,36.067044,64.514837,35.246654,45.388889,13.477462,46.559606,71.193984,9.924588,13.868304,33.297837,48.981830,1.679961,51.394722,87.448665,32.667882,92.308828,84.206780,68.546380,25.602971,95.947569,74.356674,76.310721,70.767569,7.139263,52.444057,99.496885,16.410934,17.079185,55.582099,86.653419,99.707198,20.617011,93.482002,77.043788,18.855004,36.865084,39.520333,48.972178,38.838582,68.339946,71.798649,1.015091,15.247637,9.217662,49.355528,3.590388,3.780767,12.269642,19.569130,23.863912,74.864096,2.492284,39.859521,19.745608,21.958508,33.510357,81.476338,17.105817,63.780618,44.381977,25.629263,13.123639,90.993964,3.996701,5.235686,2.144181,93.136543,31.819075,17.305490,38.217098,28.995057,58.204518,41.037888,8.803385,55.916874,43.894557,62.735615,85.653013,7.669610,76.774705,54.611125,34.041484,55.622173,60.293770,81.006115,31.822726,25.097681,4.677140,43.976301,98.313296,81.939390,4.783601,33.271300,16.740301,59.310896,30.745401,93.503388,61.921936,83.103735,23.041933,66.521123,99.593464,72.117792,70.124267,57.431100,82.888050,93.821759,17.272378,4.674478,54.171881,29.856843,46.333748,29.973106,0.388395,98.494086,96.816658,57.215143,97.597501,0.018128,77.667275,88.482550,41.169254,74.626937,15.116734,44.153771,27.752490,24.460763,51.599229,57.424695,11.575647,21.026414,28.099500,25.814220,50.873031,99.511467,0.077609,86.224069,2.860011,88.458470,32.876145,50.317553,24.085414,74.929397,91.695605,57.936254,98.431658,25.669472,38.928496,3.337030,24.731723,67.912283,93.895638,3.233004,86.069342,19.487491,56.945434,86.342852,50.735229,8.031815,85.482966,11.860796,15.411969,43.873260,3.811914,91.071713,31.766343,53.623933,59.306602,73.272491,24.297646,32.005025,87.308836,84.942066,82.819883,87.875232,94.877547,8.410685,55.099327,93.668420,34.481053,62.848281,69.098462,75.065555,59.633119,71.047828,46.826492,1.570742,56.775989,41.646796,93.946267,60.464376,60.112682,16.560011,55.443551,62.522459,20.313397,33.252574,0.252846,13.908224,61.047194,78.314319,67.126771,6.845056,66.760624,28.598992,5.340820,76.475918,65.444950,66.993385,29.903609,80.985723,10.218618,81.814722,35.506139,8.512902,76.864191,62.305986,1.289761,80.556224,37.541222,84.899022,12.436661,66.837743,40.861739,43.608635,27.733445,58.957036,36.317156,56.273295,75.695201,92.934349,30.575827,30.733833,32.633808,52.173630,89.178640,74.313638,66.729270,90.094413,18.893415,99.668501,61.608042,77.915778,7.709065,9.794016,9.087419,58.739791,71.043959,41.593130,70.492764,44.723642,88.041513,12.914377,23.461500,86.474859,96.119281,32.348988,73.495219,54.276108,34.815960,28.407175,94.755816,44.807536,95.037925,63.640112,90.463044,94.120694,37.822879,1.803538,90.415298,2.283940,69.492401,89.734140,18.415786,22.370002,53.773158,60.582919,62.562399,67.504715,74.769097,21.242300,46.789423,6.394169,97.542184,28.392272,27.733098,69.894371,51.087991,90.045017,90.437583,0.837701,64.979204,56.965926,11.923781,50.125785,90.548802,75.399321,87.320904,86.438806,41.192972,10.912232,89.932476,53.007506,80.873034,82.672136,14.139728,37.855665,9.108610,78.328553,95.736966,26.188703,6.357791,15.156068,23.639901,77.089525,15.848852,10.352948,7.325738,4.737543,81.666320,73.890485,85.561127,51.225967,38.149783,36.745840,11.388879,8.557020,54.196538,67.561236,28.647537,13.367336,44.743169,23.181179,52.170015,87.560516,37.807544,99.479800,29.350335,13.897788,55.403023,64.557334,50.363369,61.229832,2.489022,47.700336,67.881242,79.542233,80.918720,36.177365,32.526110,46.545019,91.766071,19.244976,7.005213,44.039101,35.829526,40.334260,64.821604,6.515962,34.333675,8.996933,83.434097,3.456835,28.064693,7.318807,9.986809,58.184955,74.590987,62.364086,95.314049,95.268363,53.789136,11.183239,55.730473,64.213495,50.181566,63.946978,90.641468,53.014494,59.982978,97.244588,37.183586,72.721835,33.598852,53.223074,14.097138,72.630988,67.544885,86.087339,98.155947,98.020958,79.820181,81.269893,57.085262,2.583173,17.914081,74.162872,56.813903,29.085364,16.117942,86.970832,84.994281,8.254180,46.224824,95.246338,49.659189,14.906022,67.503698,90.669136,66.390477,86.381777,68.025965,59.818537,10.752435,22.069732,12.916426,49.224818,31.163287,70.960440,40.288496,39.835074,10.850944,54.951223,53.716378,41.802063,94.647669,61.516167,42.297957,92.391183,51.808285,32.581272,87.209811,85.698493,67.733286,97.958177,27.513025,75.531588,33.417611,46.428173,87.247668,0.119190,48.588262,41.909275,0.518080,22.872057,54.701345,63.781687,30.707710,71.621532,34.637876,75.232434,83.467621,1.192756,97.723671,35.557806,21.365916,76.050411,46.357904,82.723313,80.828942,74.517202,66.753583,36.495524,28.150406,38.899277,69.768349,1.886950,60.288716,54.721423,99.044501,0.864331,90.599965,25.698231,32.720747,16.187492,35.160555,22.094283,54.612574,43.298356,17.186511,57.873312,28.075939,10.551606,78.719901,25.472601,22.215268,18.040048,66.193281,65.015039,64.910901,80.230755,57.326185,84.745899,22.436404,59.760071,79.568753,79.630392,95.727553,35.717027,59.235347,45.635319,88.217166,32.638378,38.696819,80.555952,15.117517,83.597515,55.759178,26.474509,21.732807,61.378693,99.856351,92.093696,48.936665,50.694147,48.261645,20.118284,99.882330,55.503880,77.596474,38.817190,67.152052,98.536229,28.998439,14.876138,69.501380,0.175856,74.054172,40.580086,61.831083,14.660707,19.073344,95.495026,30.558997,97.664986,58.238355,24.637322,3.714639,79.559439,42.651297,83.603547,46.929125,32.519006,60.471290,16.545281,62.136175,98.943881,50.491438,87.079404,26.211687,93.339375,68.387587,52.135066,22.864093,44.428607,18.363509,86.567463,53.682346,10.802104,96.218008,18.887664,85.858523,83.803000,15.404860,18.586717,9.989689,91.539316,24.292853,39.003618,18.930099,68.938697,82.960316,60.161981,21.858543,72.428462,31.071269,34.983832,86.089780,47.974609,29.690393,34.897805,17.796798,8.662025,64.381161,36.561480,15.602118,80.489402,38.121764,15.020022,31.737855,88.150689,50.061367,3.356543,88.797032,91.589468,42.216538,90.708610,5.479574,75.909598,95.840561,47.299547,48.582856,51.099404,49.564608,27.042047,76.653783,65.366477,77.830496,51.610249,6.744182,59.821010,73.913344,35.707723,97.523690,17.405336,18.904401,83.746200,22.062944,27.868934,63.458926,3.996747,68.143929,5.848187,96.608893,16.280598,55.903934,65.426954,26.978902,45.290022,68.521625,50.401452,48.772368,41.973203,95.826200,49.942687,0.882465,42.428398,81.658040,65.279988,18.979929,1.531393,25.226756,20.873106,29.458369,58.750868,89.658657,93.600691,6.777513,0.506678,69.085408,33.698277,94.180743,3.994248,80.138274,66.658455,94.638872,19.863241,7.208903,33.082012,81.895720,34.979723,69.128174,13.382036,64.105305,61.945905,75.808109,41.314210,48.905731,76.560332,69.054914,70.890882,37.536584,23.840978,86.037546,19.990495,22.383827,36.921248,67.604389,62.392270,40.378023,97.347488,5.934985,45.925159,65.491399,93.880574,70.523432,95.485585,14.249636,37.079637,28.595232,46.733578,31.941568,95.047684,79.737574,70.774718,10.486328,70.661805,10.110444,68.514854,43.500466,35.888428,16.916715,36.607675,24.902881,18.191920,47.252169,1.175095,35.846849,20.906561,2.165818,8.280508,59.781231,43.262848,59.787135,52.049610,49.767004,31.789198,3.068594,47.250834,57.788286,38.337725,10.573603,49.929338,80.609968,68.404969,31.902655,29.516736,84.650256,87.885153,68.260338,89.702618,31.905426,31.713526,50.646323,60.185000,16.767076,44.406193,30.438342,40.668736,93.797871,61.582427,67.235123,51.236995,51.791654,61.726694,98.803116,28.967641,3.362428,29.772971,67.036030,68.001803,41.546453,39.739731,50.047552,51.283731,49.866980,38.815040,2.895133,44.706728,41.806264,24.168166,3.623042,15.698489,32.228911,45.287606,9.219709,0.665735,66.483439,10.642883,7.430122,96.244162,2.323099,80.252825,44.777058,37.163246,44.200129,91.103921,81.172104,53.445226,7.854970,97.254477,83.014932,56.271190,98.355086,69.120677,58.088404,39.203427,58.854420,20.922085,81.410477,46.669974,88.631874,64.142253,41.960463,83.500265,76.655036,35.336891,31.337938,78.670161,3.192649,2.091586,70.181089,79.863678,99.308778,67.430376,88.163487,2.217075,21.732020,78.722159,18.259434,23.794134,55.616399,2.576224,3.110765,86.868717,33.675850,43.058151,31.511599,1.322769,78.871834,61.188752,59.668305,21.529970,66.285999,54.506100,62.874726,12.661964,77.809988,46.924914,1.083745,2.975182,33.455660,99.005677,36.117100,8.902934,53.781851,69.403389,83.882328,49.922660,20.693784,49.862992,13.304816,45.325468,26.897124,10.232095,47.400433,32.256945,3.163788,11.227295,30.965281,90.458365,22.493602,91.430073,8.678926,77.590021,89.995899,43.490422,29.662929,3.874556,58.462484,60.103603,16.808431,82.872668,22.578933,29.240612,41.817879,75.368231,80.911723,3.527633,71.706429,96.326655,49.064251,4.479449,20.369944,21.329008,17.257159,36.323367,33.585422,45.675104,45.799082,14.533483,19.610187,86.157913,16.301584,96.768544,77.832486,56.064007,87.161554,20.611981,18.123355,18.239006,5.109308,38.801604,20.087768,62.282192,24.704692,19.963065,63.332624,90.799964,8.361003,61.747857,63.805382,35.024555,79.524674,90.798593,76.725036,12.523267,51.659644,72.746218,49.255061,45.258514,34.349729,5.778826,13.281982,12.082727,99.997413,39.397555,72.267555,36.378362,84.729410,10.651965,89.948429,95.147517,89.037596,22.981223,43.951910,42.716738,90.099023,80.462303,29.133906,56.485929,51.122750,40.800915,21.932659,68.884462,69.041572,3.436452,59.297897,3.540933,47.372578,36.162501,12.012774,53.568648,88.474397,87.649641,87.896711,48.844059,9.509409,89.737009,62.915900,81.608049,98.625548,69.574539,64.473057,58.898802,4.430794,17.601743,26.107312,31.887260,15.881902,75.743155,65.796040,7.406192,39.582627,62.635611,33.930077,56.227382,56.434276,64.284984,8.259815,30.810146,70.364194,84.757601,72.791864,44.588520,97.991697,12.714770,98.566862,89.759074,97.431459,14.822240,73.443528,76.600981,73.425030,27.767461,40.071717,56.548028,80.507543,25.791399,39.119371,70.072643,86.374473,44.825813,23.866442,78.311473,59.475906,23.045864,46.574420,29.554255,80.987606,20.999064,80.922182,23.268253,34.717566,57.115635,8.779936,43.185038,11.938854,0.788614,56.570695,7.430507,23.844216,80.353738,92.110841,10.476464,21.272416,43.379848,7.562887,88.057099,5.656150,79.996699,84.818496,93.038599,45.138594,1.339489,45.751653,43.084437,46.173599,26.354299,99.840773,29.333096,78.702841,34.984376,66.846676,3.189816,97.272722,79.945971,60.066868,29.578755,40.378142,16.718500,18.543345,58.936147,88.802914,2.207966,68.858161,50.653393,11.615512,99.617769,16.786243,65.596410,30.473466,16.845061,6.393935,68.342363,61.727959,80.358726,11.265896,81.898425,83.369667,51.667637,16.713595,4.494673,4.522397,83.718311,36.707957,0.755032,94.753553,99.776312,52.430866,2.822112,15.251837,65.332486,33.826607,94.689525,41.078301,16.051635,33.824723,57.841146,63.452936,9.042242,36.285021,66.788877,79.113271,48.605263,65.887376,67.217521,30.163018,66.606178,25.988330,17.534842,62.203672,0.367552,97.269322,31.558314,29.192984,47.483868,56.914399,25.713055,77.613708,81.450821,66.968919,43.853041,69.822573,51.367457,1.305507,13.884901,21.571743,95.710544,0.467726,97.747123,82.994125,69.443569,59.953603,19.008422,37.818866,81.111019,36.629425,11.549570,61.274703,71.435114,85.076420,79.743636,43.497290,85.471653,59.648126,2.218548,60.700354,23.119346,25.404383,53.720200,85.953944,30.443388,95.940012,37.591185,76.676147,51.704491,87.434176,21.958683,84.279643,86.940042,92.993442,90.667784,7.445332,17.100221,16.436884,71.872877,59.328885,24.199189,65.249857,57.063575,6.059156,92.726317,78.726346,37.677045,81.349824,90.170233,95.624778,28.259424,41.672282,9.932141,85.318189,73.539266,19.940332,85.467315,41.478657,98.570587,0.496897,54.853828,51.091475,33.686097,53.395785,96.011378,53.921973,55.881018,96.860437,38.605440,18.612370,5.130148,37.400243,53.937886,43.293072,47.437387,76.232316,15.112855,81.162532,64.794579,46.008566,73.732792,68.781401,10.257689,74.281043,28.519934,55.112785,43.620275,56.286223,27.707886,7.884686,51.322959,13.596594,10.231609,33.712803,75.271815,60.123153,86.309448,81.027474,0.871136,22.459443,79.660828,15.287679,25.504618,98.422225,62.316012,53.067247,9.936275,91.133706,3.196390,71.251796,67.763871,12.061343,51.026630,23.427115,31.387892,15.912814,10.242837,35.663203,13.874614,54.063855,68.232912,28.795496,16.622130,24.459056,48.059692,52.549088,37.553560,10.529422,35.243451,40.308057,98.154181,12.845918,7.430420,88.903358,96.619795,64.979821,60.679212,21.888849,22.156922,22.569012,29.661236,41.856938,46.725586,46.918439,8.791162,44.501099,9.887764,5.932567,19.692669,35.916041,54.825667,10.306849,48.856501,92.037798,53.782992,66.852807,7.701320,59.260299,26.165675,36.075519,97.340245,9.811640,6.955158,96.836784,78.197732,46.890026,55.572465,37.894710,73.172315,47.778797,10.427721,73.445008,95.017036,41.710593,26.513984,57.159782,6.821395,19.090157,77.531270,62.115234,49.932717,73.223226,48.103453,8.106237,19.020673,99.925631,5.039756,6.129749,36.447553,3.542365,61.837389,74.304402,25.337210,2.634064,92.494921,91.664304,47.523529,69.245577,69.328307,45.066480,79.361245,37.263021,34.263257,41.816769,87.608383,2.516834,11.206605,43.989573,6.859784,56.558019,19.498013,6.913284,46.712964,94.673050,93.047843,4.952355,30.009327,24.910031,97.792812,4.780020,95.382270,62.099330,77.667418,33.562219,2.481912,13.611412,76.671450,2.560562,95.346674,41.800996,73.420912,12.247412,50.108086,12.553783,91.734474,28.295084,31.741219,0.969507,13.242960,13.040064,92.289896,5.686080,34.652300,67.094387,8.821603,71.325956,68.997922,21.092056,0.007005,4.182122,50.115345,3.540933,37.752763,70.986260,66.197121,88.249206,29.522682,50.468308,91.947549,64.109330,91.208089,47.301672,48.583525,2.270673,30.647565,32.562106,11.859232,27.738042,76.147212,4.098752,5.464983,92.171719,11.786222,33.363288,63.723797,98.208807,16.276878,14.120375,11.959566,67.665668,2.142936,26.108285,33.175620,62.025288,96.956972,21.729705,27.104537,53.359946,21.458219,90.251605,73.482555,82.828521,69.583871,45.920074,84.054644,72.290233,19.355229,79.786115,75.903904,57.343393,70.037457,53.563199,51.104148,2.751484,17.046813,96.006269,32.398837,86.932691,32.600926,63.853778,53.438064,70.079064,23.233565,53.842454,38.210473,14.498100,37.223803,69.242938,60.486527,94.930860,63.475872,14.096683,42.984185,34.354848,52.911826,7.449333,77.265573,0.362925,92.009977,64.638076,14.322881,78.706529,81.969550,28.267507,48.531913,44.611148,24.246172,75.601380,65.935989,75.525450,39.544395,99.680987,65.779698,38.300752,39.386459,47.364050,95.176654,91.101571,26.017448,91.560901,60.967362,19.022711,70.964604,73.929175,36.065006,58.082427,77.479328,40.117973,17.371783,34.865990,18.874460,96.551745,41.243639,50.122778,3.672056,49.246181,61.772039,27.521256,63.251179,12.160961,16.708763,65.115324,43.460099,23.766074,74.684640,27.269782,66.030781,20.306848,2.564040,45.694722,63.232995,68.489741,59.449424,94.604995,15.006808,30.944563,23.973889,1.111190,72.326550,64.674953,10.521986,4.875306,35.139869,66.152976,60.587142,73.873743,99.630280,60.873708,64.387276,19.352967,58.128195,93.841762,65.198578,40.230172,9.600290,67.449918,80.052890,43.247678,26.792754,91.218728,8.054597,51.578999,27.944306,14.951086,66.936154,53.704723,49.108316,29.803249,73.713983,66.660317,38.787076,88.063647,84.648348,59.599487,97.258782,0.371716,9.511384,76.069978,37.092801,56.448705,63.283744,44.239616,95.559376,44.305905,30.793301,74.465636,78.425464,65.672464,38.320717,44.432131,96.667255,71.240333,95.057371,8.293059,91.368793,24.174508,61.498755,29.893304,96.756019,47.935379,5.864187,7.597837,83.512177,22.516208,35.828208,69.592855,92.530713,28.316671,79.199105,76.347445,66.043783,78.754391,44.123101,89.750857,17.788378,73.481917,59.620282,54.008848,99.717517,60.833326,56.840280,85.207190,58.134972,50.814255,23.068083,13.692253,40.748439,73.270391,79.102749,72.954028,48.238996,72.991195,91.022076,24.658247,49.820485,5.207910,59.865095,49.230419,40.640542,16.108552,62.375974,97.539655,79.806370,63.208662,91.834498,70.165412,9.065395,20.787203,
